account_id;disp_id;client_id;account_id_acct;district_id_bank;stmt_frq;date_acct;type_disp;loan_id;date_loan;amount;duration;payments;status;date_birth;district_id_client;gender;card_id;type_card;min1;max1;mean1;min2;max2;mean2;min3;max3;mean3;min4;max4;mean4;min5;max5;mean5;min6;max6;mean6;response;has_card;idade;days_between
7594;9095;9403;7594;16;monthly;1996-02-16;owner;6544;1997-12-11;130464;48;2718.0;C;1974-03-22;16;0;;;1000.0;99280.4;54273.828176795585;1000.0;99280.4;53234.41529411766;1000.0;99280.4;53051.720886075964;1000.0;99280.4;53492.70866666669;1000.0;98483.7;51022.01376811597;1000.0;98483.7;50405.27280000002;1;0;23;664
7957;9525;9833;7957;51;monthly;1995-09-07;owner;6621;1997-06-14;42900;12;3575.0;A;1964-09-21;51;0;1016;classic;10048.5;99541.5;49143.27177914111;10048.5;99541.5;48998.96730769231;10048.5;99541.5;44642.7838028169;101540.4;9539.9;44990.20526315789;101540.4;9539.9;45896.78571428571;101540.4;84470.2;47664.14453781512;1;1;32;646
7957;9526;9834;7957;51;monthly;1995-09-07;disponent;6621;1997-06-14;42900;12;3575.0;A;1960-03-17;51;1;;;10048.5;99541.5;49143.27177914111;10048.5;99541.5;48998.96730769231;10048.5;99541.5;44642.7838028169;101540.4;9539.9;44990.20526315789;101540.4;9539.9;45896.78571428571;101540.4;84470.2;47664.14453781512;1;0;37;646
9337;11189;11497;9337;30;monthly;1993-09-13;owner;6903;1994-06-04;52128;24;2172.0;A;1959-07-17;11;1;1103;classic;12807.4;900.0;31727.469230769224;12807.4;900.0;32984.49655172413;13078.8;900.0;31287.778723404248;13078.8;900.0;30484.060526315785;23929.0;900.0;42726.87;23929.0;900.0;38247.950000000004;1;1;34;264
7082;8548;8548;7082;57;monthly;1996-09-06;owner;6442;1998-02-08;194160;48;4045.0;C;1945-05-10;57;1;;;12661.0;900.0;28938.851639344255;12661.0;900.0;28874.539639639635;12661.0;900.0;28949.661165048536;12661.0;900.0;29563.704395604393;12661.0;900.0;29768.078048780488;12661.0;900.0;29874.13466666667;1;0;52;520
9491;11375;11683;9491;7;weekly;1996-08-08;owner;6932;1998-06-25;225504;48;4698.0;C;1980-01-28;7;0;1115;junior;103864.6;99876.3;57053.116184971106;103864.6;99876.3;57236.92909090909;103864.6;99876.3;57771.864331210185;103864.6;99876.3;57886.020945945944;103864.6;99876.3;58823.14571428572;103864.6;99876.3;60108.5453125;1;1;18;686
10049;12050;12358;10049;17;monthly;1996-03-28;owner;7046;1997-03-28;91632;12;7636.0;A;1943-07-05;17;0;;;11172.4;9969.3;18136.80634920633;11172.4;9969.3;19045.673214285696;11578.3;9969.3;20275.90666666664;12744.4;4635.0;21032.765789473655;12744.4;4635.0;21150.229032258034;13135.0;4635.0;21981.737499999985;1;0;53;365
10049;12051;12359;10049;17;monthly;1996-03-28;disponent;7046;1997-03-28;91632;12;7636.0;A;1935-10-13;17;1;;;11172.4;9969.3;18136.80634920633;11172.4;9969.3;19045.673214285696;11578.3;9969.3;20275.90666666664;12744.4;4635.0;21032.765789473655;12744.4;4635.0;21150.229032258034;13135.0;4635.0;21981.737499999985;1;0;61;365
2986;3606;3606;2986;63;monthly;1996-04-09;owner;5584;1997-12-06;24792;24;1033.0;C;1958-06-06;63;0;566;classic;22129.0;70963.9;46498.90156249998;22129.0;70963.9;46062.8081967213;22129.0;70963.9;45457.19298245613;22129.0;70963.9;44928.17289719625;22129.0;70963.9;44321.14242424242;22129.0;70963.9;43490.11318681318;1;1;39;606
3906;4710;4710;3906;52;monthly;1997-07-08;owner;5772;1998-03-08;334620;60;5577.0;C;1961-05-09;52;1;;;1100.0;92028.2;64121.234482758606;1100.0;92028.2;61375.83333333332;1100.0;82700.2;56721.56111111111;1100.0;80736.2;50136.115384615376;1100.0;71952.5;44138.06;1100.0;58713.6;35828.28571428571;1;0;36;243
3906;4711;4711;3906;52;monthly;1997-07-08;disponent;5772;1998-03-08;334620;60;5577.0;C;1955-07-23;52;0;;;1100.0;92028.2;64121.234482758606;1100.0;92028.2;61375.83333333332;1100.0;82700.2;56721.56111111111;1100.0;80736.2;50136.115384615376;1100.0;71952.5;44138.06;1100.0;58713.6;35828.28571428571;1;0;42;243
9037;10822;11130;9037;1;monthly;1996-10-22;owner;6821;1998-09-15;321936;48;6707.0;C;1961-04-08;1;1;;;10376.6;8013.9;31098.71345029239;10376.6;8013.9;30047.21172839506;10376.6;8013.9;29194.817532467536;10376.6;8013.9;28543.22551724138;10376.6;8013.9;28013.499270072993;10376.6;8013.9;27414.868217054263;1;0;37;693
9037;10823;11131;9037;1;monthly;1996-10-22;disponent;6821;1998-09-15;321936;48;6707.0;C;1957-07-26;1;0;;;10376.6;8013.9;31098.71345029239;10376.6;8013.9;30047.21172839506;10376.6;8013.9;29194.817532467536;10376.6;8013.9;28543.22551724138;10376.6;8013.9;28013.499270072993;10376.6;8013.9;27414.868217054263;1;0;41;693
9242;11073;11381;9242;57;monthly;1996-03-15;owner;6878;1997-01-24;23184;12;1932.0;A;1979-07-26;57;1;;;16732.0;8032.0;34318.99555555555;16732.0;8032.0;32860.718421052625;16732.0;8032.0;31806.959375000002;16732.0;8032.0;30523.188000000002;16732.0;8032.0;28358.97368421052;16732.0;8032.0;25332.959999999995;1;0;17;315
1256;1516;1516;1256;38;monthly;1994-04-21;owner;5212;1995-05-29;71064;36;1974.0;A;1946-10-17;38;1;;;15972.0;700.0;34357.5896103896;15972.0;700.0;34259.44507042253;15972.0;700.0;34345.771428571425;15972.0;700.0;35358.56964285715;15972.0;700.0;37721.775609756085;15972.0;700.0;36960.539393939376;1;0;48;403
4337;5224;5224;4337;29;monthly;1993-11-16;owner;5861;1994-12-08;51408;24;2142.0;A;1949-07-24;29;0;769;classic;101791.3;900.0;52924.627118644035;101791.3;900.0;55377.02037037033;107792.2;900.0;50664.54318181816;107792.2;900.0;48552.56410256409;107792.2;900.0;41583.156249999985;107792.2;900.0;42936.11666666667;1;1;45;387
6495;7843;7843;6495;6;monthly;1996-07-23;owner;6320;1998-04-28;104964;12;8747.0;C;1966-05-11;6;0;;;18981.0;67027.5;41145.48205128205;18981.0;67027.5;41301.79099099099;18981.0;67027.5;41571.156190476184;18981.0;67027.5;41894.389898989895;18981.0;67027.5;42079.87692307692;18981.0;67027.5;42041.170238095234;1;0;31;644
10915;13109;13417;10915;25;weekly;1997-02-15;owner;7221;1998-06-11;152460;60;2541.0;C;1951-11-17;25;1;;;10179.4;9419.6;20792.802727272727;10235.2;9419.6;20945.737;10522.8;9419.6;21659.269565217393;10522.8;9419.6;22147.92592592593;10522.8;8849.0;22672.091304347832;10522.8;8849.0;23433.843548387104;1;0;46;481
7997;9572;9880;7997;10;monthly;1996-04-25;owner;6633;1998-02-05;160656;24;6694.0;C;1970-12-10;10;1;;;111171.0;98663.1;52273.93863636362;111171.0;98663.1;53880.06209677418;111171.0;98663.1;55068.19745762711;111171.0;98663.1;55646.35315315315;111171.0;98663.1;56528.13301886791;111171.0;98663.1;57546.61818181817;1;0;27;651
8027;9607;9915;8027;44;weekly;1993-07-07;owner;6642;1994-06-05;77640;12;6470.0;A;1967-07-10;27;0;;;117489.5;93440.4;56090.23018867921;117489.5;91562.5;53514.62127659573;117489.5;91562.5;51798.91395348836;117489.5;91562.5;50372.32162162159;117489.5;91562.5;55117.492307692286;117489.5;91562.5;59715.549999999996;1;0;26;333
10774;12938;13246;10774;46;monthly;1997-07-05;owner;7195;1998-04-23;339168;48;7066.0;C;1942-01-13;46;1;;;1000.0;6616.0;28166.225;1000.0;6616.0;27711.156756756754;1000.0;6616.0;27030.083870967745;1000.0;6616.0;26788.782608695652;1000.0;6616.0;24989.33125;1000.0;6616.0;19759.20909090909;1;0;56;292
5698;6892;6892;5698;1;monthly;1997-09-04;owner;6168;1998-11-21;99216;36;2756.0;C;1951-03-22;1;1;;;100084.2;98771.7;58196.94375000001;100084.2;98771.7;59270.41486486487;100084.2;98771.7;58792.371014492746;100084.2;97659.1;58210.770689655146;100084.2;97659.1;63640.24583333331;100084.2;97284.2;62401.34545454544;1;0;47;443
5698;6893;6893;5698;1;monthly;1997-09-04;disponent;6168;1998-11-21;99216;36;2756.0;C;1944-01-14;1;0;;;100084.2;98771.7;58196.94375000001;100084.2;98771.7;59270.41486486487;100084.2;98771.7;58792.371014492746;100084.2;97659.1;58210.770689655146;100084.2;97659.1;63640.24583333331;100084.2;97284.2;62401.34545454544;1;0;54;443
3455;4177;4177;3455;34;monthly;1996-03-13;owner;5682;1997-03-07;67464;12;5622.0;A;1935-12-25;34;0;;;20037.8;92407.6;47134.246;30035.0;92407.6;50183.99302325581;30035.0;92407.6;50831.42285714285;30035.0;92407.6;50715.63225806451;30035.0;92407.6;52259.19999999999;30035.0;92407.6;56053.22631578946;1;0;61;359
6924;8359;8359;6924;74;monthly;1994-06-01;owner;6403;1995-12-05;194880;48;4060.0;C;1979-12-06;74;0;946;junior;15529.1;71138.8;36095.40093457945;15529.1;71138.8;35908.8205882353;15529.1;71138.8;35853.135789473694;15529.1;71138.8;35860.21011235956;15529.1;71138.8;36339.015476190485;15529.1;71138.8;36512.76184210528;1;1;16;552
9424;11290;11598;9424;54;monthly;1996-12-30;owner;6922;1997-08-26;83628;36;2323.0;C;1977-09-23;54;1;;;14436.0;53379.4;30058.914285714283;14436.0;53379.4;31485.765217391305;14436.0;500.0;29379.04666666667;14436.0;500.0;27883.127272727274;14436.0;500.0;24416.525;14436.0;500.0;18039.28;1;0;19;239
10266;12317;12625;10266;54;monthly;1993-06-10;owner;7097;1993-12-23;75624;24;3151.0;B;1958-12-07;54;0;;;26688.1;76971.5;47912.10555555555;26688.1;76971.5;46438.49285714286;26688.1;76971.5;44202.84545454546;26688.1;76971.5;44350.055555555555;26688.1;76575.1;32444.633333333335;30283.0;400.0;15341.5;0;0;35;196
3230;3907;3907;3230;1;monthly;1995-03-11;owner;5635;1996-10-04;77184;36;2144.0;C;1954-12-09;1;1;;;102237.9;93217.9;52248.00410958903;102237.9;93217.9;53422.87428571427;102237.9;93217.9;55042.193548387084;102237.9;93217.9;54935.842307692285;102237.9;93217.9;56590.67959183671;102237.9;93217.9;59114.895348837184;1;0;41;573
6902;8333;8333;6902;60;monthly;1996-10-22;owner;6399;1997-12-21;49320;36;1370.0;C;1966-02-01;60;0;;;11278.0;900.0;36015.50135135135;11278.0;900.0;36358.486567164175;11278.0;900.0;37027.23333333332;11278.0;900.0;37502.10188679244;11278.0;900.0;37540.89347826086;11278.0;900.0;37131.24615384614;1;0;31;425
3862;4656;4656;3862;1;monthly;1996-11-23;owner;5760;1998-09-18;74916;36;2081.0;C;1942-09-16;1;0;;;101282.6;99282.6;57150.48687499999;101282.6;99282.6;57112.00266666666;101282.6;99282.6;58640.2853146853;101282.6;99282.6;60276.764963503636;101282.6;99282.6;61755.395419847315;101282.6;99282.6;60868.70588235291;1;0;56;664
5033;6077;6077;5033;54;monthly;1995-08-03;owner;6019;1996-07-25;11400;12;950.0;A;1980-04-30;54;1;;;14280.0;7480.1;27187.800000000003;14280.0;7480.1;27042.42068965518;14280.0;7480.1;26603.61400000001;14280.0;7480.1;26803.52380952382;14280.0;7480.1;26804.421212121222;14280.0;7480.1;26998.052000000003;1;0;16;357
7965;9536;9844;7965;55;monthly;1993-11-08;owner;6624;1994-09-30;71460;12;5955.0;A;1945-08-03;55;0;;;10500.0;79326.2;48405.719999999994;10500.0;79326.2;50114.1612903226;10500.0;79326.2;51988.52;10500.0;74917.1;48629.88888888889;10500.0;74917.1;45935.75714285715;10500.0;74917.1;43537.84545454546;1;0;49;326
7965;9537;9845;7965;55;monthly;1993-11-08;disponent;6624;1994-09-30;71460;12;5955.0;A;1943-06-15;55;1;;;10500.0;79326.2;48405.719999999994;10500.0;79326.2;50114.1612903226;10500.0;79326.2;51988.52;10500.0;74917.1;48629.88888888889;10500.0;74917.1;45935.75714285715;10500.0;74917.1;43537.84545454546;1;0;51;326
2912;3519;3519;2912;74;monthly;1994-07-30;owner;5563;1996-02-29;380160;60;6336.0;C;1949-12-15;74;0;552;classic;101545.4;99801.1;66635.15961538465;101545.4;99801.1;68504.79484536084;101545.4;99801.1;68551.36516853933;101545.4;99801.1;68751.04268292685;101545.4;99801.1;68788.23733333334;101545.4;99801.1;70277.10422535212;1;1;46;579
7454;8928;9236;7454;4;monthly;1993-04-19;owner;6512;1994-05-26;63312;48;1319.0;A;1956-05-07;31;1;;;12051.5;500.0;22129.970666666693;12051.5;500.0;21837.360294117672;12051.5;500.0;21930.037704918057;14297.3;500.0;22627.670370370397;15166.0;500.0;23724.535000000018;15166.0;500.0;23613.26250000001;1;0;38;402
173;210;210;173;66;monthly;1993-11-26;owner;5002;1994-05-31;104808;12;8734.0;A;1939-11-30;66;0;;;24170.0;57865.3;38716.89545454546;24170.0;56787.6;35023.24615384616;24170.0;52226.2;31757.47;24170.0;500.0;25272.416666666668;24170.0;500.0;18832.375;500.0;500.0;500.0;1;0;54;186
173;211;211;173;66;monthly;1993-11-26;disponent;5002;1994-05-31;104808;12;8734.0;A;1945-06-28;66;1;;;24170.0;57865.3;38716.89545454546;24170.0;56787.6;35023.24615384616;24170.0;52226.2;31757.47;24170.0;500.0;25272.416666666668;24170.0;500.0;18832.375;500.0;500.0;500.0;1;0;48;186
3229;3906;3906;3229;64;monthly;1995-11-18;owner;5634;1997-05-01;39024;12;3252.0;A;1936-12-23;64;0;612;classic;100094.0;97665.0;61163.91472868214;100094.0;97665.0;62104.281147540954;100094.0;97665.0;64321.739473684174;100094.0;97665.0;65401.0990384615;100094.0;97665.0;66014.14301075264;100094.0;97665.0;67996.16860465113;1;1;60;530
4448;5366;5366;4448;60;monthly;1993-06-02;owner;5887;1994-10-03;192744;36;5354.0;A;1971-09-20;60;1;781;classic;11600.0;80444.1;37490.43714285708;11600.0;80444.1;37710.64615384611;11600.0;80444.1;38143.51803278685;11600.0;80444.1;38475.4464285714;11600.0;80444.1;38092.02352941174;11600.0;80444.1;39987.77674418604;1;1;23;488
4448;5367;5367;4448;60;monthly;1993-06-02;disponent;5887;1994-10-03;192744;36;5354.0;A;1979-06-06;60;0;;;11600.0;80444.1;37490.43714285708;11600.0;80444.1;37710.64615384611;11600.0;80444.1;38143.51803278685;11600.0;80444.1;38475.4464285714;11600.0;80444.1;38092.02352941174;11600.0;80444.1;39987.77674418604;1;0;15;488
4994;6033;6033;4994;1;weekly;1996-01-11;owner;6012;1996-08-03;258444;36;7179.0;C;1966-05-27;1;0;;;13200.0;61790.4;38989.97692307692;13200.0;61790.4;37965.86;13200.0;61790.4;38363.3875;13200.0;61790.4;35378.23333333333;13200.0;600.0;6900.0;600.0;600.0;600.0;1;0;30;205
5445;6571;6571;5445;72;monthly;1997-02-19;owner;6113;1997-10-01;78696;36;2186.0;C;1971-03-24;72;1;;;1000.0;56765.7;40602.82499999998;1000.0;56765.7;39182.98695652174;1000.0;56282.6;31547.238461538458;1000.0;44071.0;26249.919999999995;1000.0;31559.2;20764.08571428571;1000.0;18443.2;12993.8;1;0;26;224
5591;6749;6749;5591;9;monthly;1996-03-16;owner;6142;1997-01-21;221880;60;3698.0;C;1943-09-29;9;1;;;1000.0;74216.8;44992.154838709626;1000.0;74216.8;46229.54705882346;1000.0;74216.8;45718.080952380915;1000.0;74216.8;47027.74374999997;1000.0;74216.8;51050.48000000001;1000.0;71810.1;40904.34999999999;1;0;53;311
5591;6750;6750;5591;9;monthly;1996-03-16;disponent;6142;1997-01-21;221880;60;3698.0;C;1946-06-04;9;0;;;1000.0;74216.8;44992.154838709626;1000.0;74216.8;46229.54705882346;1000.0;74216.8;45718.080952380915;1000.0;74216.8;47027.74374999997;1000.0;74216.8;51050.48000000001;1000.0;71810.1;40904.34999999999;1;0;50;311
7857;9407;9715;7857;75;monthly;1993-08-04;owner;6598;1995-01-18;68112;12;5676.0;A;1977-11-30;35;1;;;111588.8;92424.8;47822.04887218046;111588.8;92424.8;47430.076612903234;111588.8;92424.8;47299.74561403507;111588.8;92424.8;47842.332380952364;111588.8;92424.8;48338.98645833332;111588.8;92424.8;49376.54712643679;1;0;17;532
8784;10520;10828;8784;1;monthly;1996-10-16;owner;6766;1998-04-28;74352;24;3098.0;C;1957-11-23;1;1;;;1100.0;96165.9;45520.79152542373;1100.0;96165.9;45119.54128440367;1100.0;96165.9;45742.86764705883;1100.0;96165.9;46584.176404494385;1100.0;96165.9;46875.53333333333;1100.0;96165.9;47878.626027397266;1;0;40;559
3834;4620;4620;3834;54;monthly;1993-01-19;owner;5754;1994-09-28;23052;12;1921.0;A;1940-11-01;54;1;;;10354.6;9363.5;23652.730434782592;10354.6;9363.5;23741.965789473674;10354.6;9363.5;23942.226760563346;10354.6;9363.5;24005.23939393938;10354.6;9363.5;24159.345161290334;10354.6;7736.6;24651.89130434784;1;0;53;617
3834;4621;4621;3834;54;monthly;1993-01-19;disponent;5754;1994-09-28;23052;12;1921.0;A;1946-02-10;54;0;;;10354.6;9363.5;23652.730434782592;10354.6;9363.5;23741.965789473674;10354.6;9363.5;23942.226760563346;10354.6;9363.5;24005.23939393938;10354.6;9363.5;24159.345161290334;10354.6;7736.6;24651.89130434784;1;0;48;617
97;116;116;97;74;monthly;1996-05-05;owner;4986;1997-08-10;102876;12;8573.0;A;1942-01-28;74;0;16;classic;11502.9;900.0;32526.670909090877;11502.9;900.0;31608.761999999966;11502.9;900.0;31638.434444444414;11502.9;900.0;32250.21874999998;11502.9;900.0;33201.157746478864;11502.9;900.0;35589.16499999999;1;1;55;462
97;117;117;97;74;monthly;1996-05-05;disponent;4986;1997-08-10;102876;12;8573.0;A;1936-09-20;74;1;;;11502.9;900.0;32526.670909090877;11502.9;900.0;31608.761999999966;11502.9;900.0;31638.434444444414;11502.9;900.0;32250.21874999998;11502.9;900.0;33201.157746478864;11502.9;900.0;35589.16499999999;1;0;60;462
10439;12535;12843;10439;66;monthly;1993-11-21;owner;7137;1994-06-03;151560;24;6315.0;A;1953-05-05;66;0;1177;gold;300.0;97912.7;60185.978947368414;300.0;96976.1;57222.25384615384;300.0;89361.2;52711.44;300.0;78484.9;45686.55714285715;300.0;57135.0;34641.225;300.0;300.0;300.0;1;1;41;194
10963;13172;13480;10963;16;monthly;1995-05-20;owner;7233;1996-12-25;115812;36;3217.0;C;1953-06-01;16;0;;;102084.2;98184.2;56337.96101694914;102084.2;98184.2;57004.19734513273;102084.2;98184.2;56102.62735849055;102084.2;98184.2;55197.446875;102084.2;98184.2;55928.305494505505;102084.2;98184.2;54463.0511904762;1;0;43;585
5541;6691;6691;5541;43;monthly;1995-03-24;owner;6130;1996-07-18;32640;48;680.0;C;1942-10-15;43;0;;;13769.7;7443.0;26987.362886597934;13769.7;7443.0;26244.64888888889;13769.7;7443.0;25573.197590361444;13769.7;7443.0;25380.880263157895;13769.7;7443.0;25585.628985507246;15714.8;7443.0;26637.145762711865;1;0;53;482
6592;7959;7959;6592;1;monthly;1996-10-20;owner;6338;1997-08-24;390660;60;6511.0;C;1978-06-29;1;1;933;junior;102224.5;99071.0;64965.20945945946;102224.5;99071.0;68400.26212121213;102224.5;99071.0;70432.50172413794;102224.5;98755.2;67096.59787234046;102224.5;89009.5;66290.67499999999;102224.5;89009.5;69122.36129032259;1;1;19;308
8982;10755;11063;8982;64;monthly;1993-09-25;owner;6808;1994-10-12;227880;36;6330.0;A;1955-11-04;64;1;;;103201.7;99657.8;43517.83376623379;103201.7;96192.7;42122.344285714316;103201.7;96192.7;41332.20000000002;103201.7;96192.7;42912.61551724139;103201.7;96192.7;45469.294230769236;103201.7;96192.7;47637.13829787235;1;0;38;382
8982;10756;11064;8982;64;monthly;1993-09-25;disponent;6808;1994-10-12;227880;36;6330.0;A;1953-07-09;64;0;;;103201.7;99657.8;43517.83376623379;103201.7;96192.7;42122.344285714316;103201.7;96192.7;41332.20000000002;103201.7;96192.7;42912.61551724139;103201.7;96192.7;45469.294230769236;103201.7;96192.7;47637.13829787235;1;0;41;382
9140;10944;11252;9140;32;monthly;1997-08-18;owner;6852;1998-11-10;16032;48;334.0;C;1965-12-08;32;1;;;12976.1;53314.4;23309.93124999999;12976.1;53314.4;23283.660194174747;12976.1;53314.4;23075.442553191486;12976.1;53314.4;23333.43529411764;12976.1;53314.4;23695.822666666656;12976.1;53314.4;23765.85970149253;1;0;32;449
1869;2267;2267;1869;1;monthly;1996-06-14;owner;5332;1998-01-29;37944;36;1054.0;C;1966-04-10;1;1;355;classic;100074.6;99174.6;58818.198947368415;24564.0;88870.8;56847.80561797752;24564.0;88870.8;55793.649999999994;24564.0;88870.8;55034.08395061727;24564.0;88870.8;53558.43999999999;24564.0;88870.8;52484.99154929576;1;1;31;594
2445;2952;2952;2445;52;monthly;1996-07-07;owner;5469;1997-12-26;293160;60;4886.0;C;1978-01-17;52;1;;;11700.0;95650.1;51103.61720430108;11700.0;95650.1;53032.39318181818;11700.0;95650.1;54165.40714285713;11700.0;95650.1;54830.07088607595;11700.0;95650.1;53722.363513513505;11700.0;95650.1;51522.87499999999;1;0;19;537
5385;6499;6499;5385;44;weekly;1993-05-21;owner;6103;1994-04-07;149340;60;2489.0;C;1963-02-01;44;0;;;10014.4;53214.0;29454.12599999996;10014.4;53214.0;30551.56976744183;21104.0;53214.0;33336.173529411746;21104.0;500.0;33297.257692307685;21104.0;500.0;32809.73499999999;21104.0;500.0;30863.63076923076;1;0;31;321
67;78;78;67;16;monthly;1994-10-19;owner;4973;1996-05-02;165960;24;6915.0;A;1944-06-13;16;1;;;100151.7;94282.8;53960.73879310346;100151.7;94282.8;55302.329906542065;100151.7;94282.8;55266.518;100151.7;94282.8;54927.22391304346;100151.7;94282.8;54364.65411764706;100151.7;94282.8;54915.18133333333;1;0;51;561
4618;5565;5565;4618;3;monthly;1996-07-21;owner;5931;1997-03-17;66696;24;2779.0;D;1966-12-22;3;1;;;1100.0;98133.8;56432.86842105263;1100.0;98133.8;62024.98125;1100.0;98133.8;54291.780000000006;1100.0;98133.8;42349.96363636363;1100.0;74573.8;27136.485714285718;1100.0;22925.4;15358.85;0;0;30;239
6030;7286;7286;6030;47;monthly;1993-08-24;owner;6227;1995-03-04;28248;24;1177.0;A;1970-02-10;47;1;884;gold;20437.0;69893.0;45965.01162790697;20437.0;69893.0;45998.5;20437.0;69763.5;45435.48108108108;20437.0;69763.5;45288.82608695652;20437.0;69763.5;44921.73968253967;20437.0;69763.5;44951.207017543835;1;1;25;557
10663;12805;13113;10663;11;monthly;1993-12-08;owner;7176;1995-10-28;260028;36;7223.0;A;1976-11-25;11;0;1196;classic;10500.0;98336.9;50379.5636363636;10500.0;98336.9;50255.70476190472;10500.0;98336.9;49826.87194244601;10500.0;98336.9;49177.346564885454;10500.0;98336.9;49134.49268292679;10500.0;98336.9;49798.92931034479;1;1;18;689
10812;12982;13290;10812;16;monthly;1997-04-08;owner;7202;1998-05-29;140688;48;2931.0;C;1941-06-23;16;0;;;100592.6;99273.8;55474.01851851854;100592.6;99273.8;57357.02500000003;100592.6;99273.8;55968.602898550744;100592.6;98310.3;54849.96065573773;100592.6;98310.3;55937.59272727276;100592.6;98310.3;56091.72244897963;1;0;56;416
10812;12983;13291;10812;16;monthly;1997-04-08;disponent;7202;1998-05-29;140688;48;2931.0;C;1940-11-13;16;1;;;100592.6;99273.8;55474.01851851854;100592.6;99273.8;57357.02500000003;100592.6;99273.8;55968.602898550744;100592.6;98310.3;54849.96065573773;100592.6;98310.3;55937.59272727276;100592.6;98310.3;56091.72244897963;1;0;57;416
11328;13616;13924;11328;54;monthly;1996-11-05;owner;7295;1998-07-18;280440;60;4674.0;C;1952-09-09;54;1;;;1000.0;75761.9;39033.615999999995;1000.0;75761.9;38623.82631578946;1000.0;75761.9;36881.34137931034;1000.0;75761.9;37572.16219512195;1000.0;75761.9;35721.94027777778;1000.0;75761.9;36271.518461538464;1;0;45;620
4473;5395;5395;4473;45;monthly;1995-10-09;owner;5895;1997-01-03;93960;60;1566.0;C;1962-06-01;45;0;;;25225.0;88246.7;53998.79506172838;25225.0;88246.7;54074.63013698628;25225.0;88246.7;54247.08484848482;25225.0;88246.7;54935.46551724135;25225.0;88246.7;54248.69807692306;25225.0;88246.7;52955.29777777776;1;0;34;452
6273;7576;7576;6273;38;monthly;1993-07-21;owner;6279;1994-06-07;87360;24;3640.0;A;1962-07-10;38;0;897;classic;200.0;69174.6;37823.81923076923;200.0;69174.6;35910.77619047619;200.0;69174.6;34178.23333333332;200.0;69174.6;34034.84999999999;200.0;69174.6;32261.021428571425;200.0;49541.0;29627.399999999998;1;1;31;321
7049;8506;8506;7049;69;monthly;1997-10-12;owner;6436;1998-05-22;495180;60;8253.0;C;1979-12-25;69;1;957;junior;100686.3;84674.1;47565.232;100686.3;84674.1;52666.68421052632;100686.3;84674.1;54083.35384615384;109695.1;84674.1;48934.369999999995;109695.1;600.0;45505.77142857143;35319.0;600.0;28679.333333333332;1;1;18;222
6075;7339;7339;6075;19;monthly;1996-09-15;owner;6237;1998-01-06;407952;48;8499.0;D;1974-02-28;19;1;;;-1449.6;9895.5;14863.79178082192;-1449.6;9837.5;15004.328985507249;-1449.6;9837.5;15296.864615384618;-1449.6;8422.7;15953.520338983051;11206.0;800.0;17379.238461538458;11206.0;800.0;17519.144680851063;0;0;23;478
4851;5858;5858;4851;52;monthly;1996-02-04;owner;5988;1996-08-22;141648;24;5902.0;A;1952-07-17;52;0;;;12900.0;63687.7;28910.83333333333;12900.0;63470.2;23905.460000000003;12900.0;25927.6;19099.714285714286;12900.0;25927.6;17805.440000000002;12900.0;25872.0;12990.666666666666;200.0;200.0;200.0;1;0;44;200
4851;5859;5859;4851;52;monthly;1996-02-04;disponent;5988;1996-08-22;141648;24;5902.0;A;1945-01-29;52;1;;;12900.0;63687.7;28910.83333333333;12900.0;63470.2;23905.460000000003;12900.0;25927.6;19099.714285714286;12900.0;25927.6;17805.440000000002;12900.0;25872.0;12990.666666666666;200.0;200.0;200.0;1;0;51;200
4907;5928;5928;4907;42;monthly;1994-02-06;owner;5999;1996-01-03;98832;48;2059.0;C;1970-09-10;42;1;;;10732.4;7782.5;31913.550299401188;10732.4;7782.5;32040.793081761;10732.4;7782.5;32233.386842105258;10732.4;7782.5;32490.13916083915;10732.4;7782.5;32745.177372262766;11720.5;7782.5;33387.26899224806;1;0;25;696
5622;6789;6789;5622;70;monthly;1993-02-08;owner;6150;1994-11-02;83016;12;6918.0;A;1979-03-26;57;0;857;junior;100019.6;99097.4;67545.65372340426;100019.6;99097.4;65213.05260115613;100019.6;98161.8;63079.55582822092;100019.6;98161.8;62838.19870967745;100019.6;98161.8;62601.73333333334;100019.6;98161.8;61771.75999999999;1;1;15;632
6138;7411;7411;6138;54;monthly;1997-01-22;owner;6249;1997-07-30;67608;24;2817.0;C;1963-01-25;54;1;;;17104.0;54658.1;31264.05;17104.0;50365.4;29267.033333333336;17104.0;45436.8;26887.359999999997;17104.0;38733.9;22376.942857142854;17104.0;21830.0;15234.5;200.0;200.0;200.0;1;0;34;189
6138;7412;7412;6138;54;monthly;1997-01-22;disponent;6249;1997-07-30;67608;24;2817.0;C;1955-10-17;54;0;;;17104.0;54658.1;31264.05;17104.0;50365.4;29267.033333333336;17104.0;45436.8;26887.359999999997;17104.0;38733.9;22376.942857142854;17104.0;21830.0;15234.5;200.0;200.0;200.0;1;0;41;189
9750;11695;12003;9750;74;monthly;1994-05-16;owner;6986;1995-02-11;151728;48;3161.0;D;1976-06-23;74;0;;;-358.5;82784.6;32328.02127659573;-358.5;82784.6;37617.507692307685;1000.0;82784.6;48525.43103448276;1000.0;82784.6;46649.71904761906;1000.0;82784.6;48391.5;1000.0;82784.6;47596.719999999994;0;0;18;271
